ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,pad2,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,pad,
9970000,[LIGHTBLADES] Twin Lightblade (Moon),1,0,[0|0|0],1005,1905000,0,4,0,650,520,100,10,60,40,0,33,23,47,23,-1,-1,-1,60004,-1,-1,2200,9970000,9970000,9970000,9970000,9970000,9970000,9970000,9970000,9970000,9970000,9970000,-1,-1,-1,-1,-1,1,1,1,1,15,15,5,6003,10364,0,0,1,10,72,72,0,0,42,60,0,28,2200,-1,-1,0,-1,7,0,1,24,2,0,100,7,10,120,3,13,12,21,14,0,99,0,0,10,99,0,1,0,0,0,14,14,14,14,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,106,2,2,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,4,0,1,1,23,0,0,6,100,2,14,14,6,0,14,0,125,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.97,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10100,0,1,1,0,0,0,0,1,0,0,0,0,5200,310,6,6,2,0,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,3,0,1,1,[0|0|0|0|0|0|0|0]
10000000,Twinblade,0,0,[0|0|0],1000,1900000,0,2,0,700,570,100,35,43,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,119,0,0,0,45,60,0,30,0,-1,-1,0,-1,7,0,1,24,2,0,100,0,0,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000100,Heavy Twinblade,0,0,[0|0|0],1000,1900001,0,2,0,700,570,100,45,0,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,0,0,45,60,0,30,100,-1,-1,0,-1,7,0,1,24,2,0,100,1,0,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000200,Keen Twinblade,0,0,[0|0|0],1000,1900002,0,2,0,700,570,100,15,43,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,0,0,45,60,0,30,200,-1,-1,0,-1,7,0,1,24,2,0,100,2,0,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000300,Quality Twinblade,0,0,[0|0|0],1000,1900003,0,2,0,700,570,100,54,54,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,0,0,45,60,0,30,300,-1,-1,0,-1,7,0,1,24,2,0,100,8,0,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000400,Fire Twinblade,0,0,[0|0|0],1000,1900005,0,2,0,700,570,100,33,11,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,114,0,45,60,0,30,400,-1,-1,0,-1,7,0,1,24,2,0,100,0,11,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,4,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10005,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000500,Flame Art Twinblade,0,0,[0|0|0],1000,1900006,0,2,0,700,570,100,10,12,0,34,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,114,0,45,60,0,30,500,-1,-1,0,-1,7,0,1,24,2,0,100,0,11,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,4,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000600,Lightning Twinblade,0,0,[0|0|0],1000,1900007,0,2,0,700,570,100,11,33,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,0,114,45,60,0,30,600,-1,-1,0,-1,7,0,1,24,2,0,100,0,12,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,4,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000700,Sacred Twinblade,0,0,[0|0|0],1000,1900008,0,2,0,700,570,100,10,12,0,34,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,0,0,45,60,0,30,700,-1,-1,0,-1,7,0,1,24,2,0,100,0,13,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,0,1,1,30,114,4,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000800,Magic Twinblade,0,0,[0|0|0],1000,1900004,0,2,0,700,570,100,10,12,35,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,114,0,0,45,60,0,30,800,-1,-1,0,-1,7,0,1,24,2,0,100,0,10,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,4,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10000900,Cold Twinblade,0,0,[0|0|0],1000,1900011,0,2,0,700,570,100,31,38,31,0,45,30,30,30,-1,107600,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,91,0,0,45,60,0,30,900,-1,-1,0,-1,7,0,1,24,2,0,100,0,10,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,4,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,0,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,6601,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10001000,Poison Twinblade,0,0,[0|0|0],1000,1900009,0,2,0,700,570,100,31,38,0,0,45,30,30,30,-1,106100,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,0,0,45,60,0,30,1000,-1,-1,0,-1,7,0,1,24,2,0,100,0,0,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,30,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,6401,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10001100,Bloody Twinblade,0,0,[0|0|0],1000,1900010,0,2,0,700,570,100,31,38,0,0,45,30,30,30,105100,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,0,0,45,60,0,30,1100,-1,-1,0,-1,7,0,1,24,2,0,100,0,0,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,30,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,6501,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
10001200,Occult Twinblade,0,0,[0|0|0],1000,1900012,0,2,0,700,570,100,14,17,0,0,45,30,30,30,-1,-1,-1,-1,-1,-1,0,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,1,1,15,15,5,1100,10360,0,0,1,10,114,0,0,0,45,60,0,30,1200,-1,-1,0,-1,7,0,1,24,2,0,100,7,0,939,3,13,10,18,0,0,99,0,0,10,40,0,1,0,0,0,15,15,15,15,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,9,9,401000,300,301,401000,310,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,24,0.015,0,0,0,1,1,0,0,0,0,1,1,30,0,0,6,100,2,15,15,6,0,15,0,504,66,0,0,0,14,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,0,5700,310,6,6,3,2,40,-1,-1,-1,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
19000000,Scythe,1,0,[0|0|0],1901,2900000,0,7.5,0,600,440,100,60,45,0,38,45,30,30,30,6752,-1,-1,-1,-1,-1,0,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,1,1,1,1,15,15,5,1050,10720,0,0,1,10,110,0,75,0,55,60,0,30,0,-1,-1,0,-1,7,0,7,50,2,0,102,0,11,0,3,13,18,14,0,10,99,0,0,10,40,-50,1,0,0,0,15,15,15,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,128,2,2,1,1,401000,300,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,50,0.015,0,0,0,1,1,0,0,4,0,1,1,30,0,0,6,200,0,15,15,6,0,15,0,1050,0,0,0,0,31,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,12,4400,310,6,6,1,0,60,6701,-1,-1,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,19000000,1,1,0,0,6,0,1,1,[0|0|0|0|0|0|0|0]
21000000,Caestus,1,0,[0|0|0],2100,3100000,0,0,0,600,140,100,50,50,0,0,35,20,20,20,-1,-1,-1,-1,-1,-1,0,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,1,1,15,15,5,1,3078,0,0,1,10,90,0,0,0,50,60,0,20,0,-1,-1,0,-1,7,0,9,42,2,1,103,0,0,522,0,0,0,0,0,0,99,0,0,10,70,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,109,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.105,0,1,0,1,1,0,0,0,0,1,1,20,0,0,10,220,1,10,10,6,0,10,0,700,0,0,0,0,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,1,1400,310,6,6,1,2,40,-1,-1,-1,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,21000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
